"Beach ID
(Def.)","Beach Name
(Def.)","Station
ID
(Def.)","Station Name
(Def.)","County
Name
(Def.)","Identifier
(Def.)","Start
Date
(Def.)","Start
Time
(Def.)","Zone
Code
(Def.)","Activity
Type
Code
(Def.)","Characteristic
Name
(Def.)","Result Value
Text
(Def.)","Result
Value
(Def.)","Result
Measure
Unit","Result Comment
(Def.)","Activity
Depth
Value
(Def.)","Activity
Depth
Unit
Code
(Def.)","Result
Analytical
Method
Identifier
Context
(Def.)","Result
Analytical
Method
Identifier
(Def.)","Result
Analytical
Method
Name
(Def.)","Sample Collection
Method Identifier
(Def.)","Sample Collection
Method Name
(Def.)","Field Gear
(Def.)","Analysis
Date
Time
(Def.)","Detection
Quantitation
Limit
(Def.)",Latitude,Longitude
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2795224,30-Aug-22,12:16:00 PM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2795223,30-Aug-22,12:16:00 PM,PST,Sample-Routine,Total Coliform,-,30,MPN/100mL,-,-,-,CABEACH_WQX,15,Colilert 18 (Total),Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2795108,23-Aug-22,11:43:00 AM,PST,Sample-Routine,Enterococcus,-,10,MPN/100mL,-,-,-,CABEACH_WQX,3,Enterolert,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2795107,23-Aug-22,11:43:00 AM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2795106,23-Aug-22,11:43:00 AM,PST,Sample-Routine,Total Coliform,-,10,MPN/100mL,-,-,-,CABEACH_WQX,15,Colilert 18 (Total),Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2794991,16-Aug-22,10:45:00 AM,PST,Sample-Routine,Enterococcus,-,10,MPN/100mL,-,-,-,CABEACH_WQX,3,Enterolert,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2794990,16-Aug-22,10:45:00 AM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2794989,16-Aug-22,10:45:00 AM,PST,Sample-Routine,Total Coliform,-,10,MPN/100mL,-,-,-,CABEACH_WQX,15,Colilert 18 (Total),Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2792754,27-Sep-22,12:09:00 PM,PST,Sample-Routine,Enterococcus,-,10,MPN/100mL,-,-,-,CABEACH_WQX,3,Enterolert,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2792753,27-Sep-22,12:09:00 PM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2792752,27-Sep-22,12:09:00 PM,PST,Sample-Routine,Total Coliform,-,10,MPN/100mL,-,-,-,CABEACH_WQX,15,Colilert 18 (Total),Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2788814,02-Aug-22,12:27:00 PM,PST,Sample-Routine,Enterococcus,-,10,MPN/100mL,-,-,-,CABEACH_WQX,3,Enterolert,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2788813,02-Aug-22,12:27:00 PM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2788812,02-Aug-22,12:27:00 PM,PST,Sample-Routine,Total Coliform,-,10,MPN/100mL,-,-,-,CABEACH_WQX,15,Colilert 18 (Total),Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2788709,09-Aug-22,12:13:00 PM,PST,Sample-Routine,Enterococcus,-,10,MPN/100mL,-,-,-,CABEACH_WQX,3,Enterolert,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2788708,09-Aug-22,12:13:00 PM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2788707,09-Aug-22,12:13:00 PM,PST,Sample-Routine,Total Coliform,-,10,MPN/100mL,-,-,-,CABEACH_WQX,15,Colilert 18 (Total),Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2786110,26-Jul-22,11:44:00 AM,PST,Sample-Routine,Enterococcus,-,10,MPN/100mL,-,-,-,CABEACH_WQX,3,Enterolert,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2786109,26-Jul-22,11:44:00 AM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2786108,26-Jul-22,11:44:00 AM,PST,Sample-Routine,Total Coliform,-,10,MPN/100mL,-,-,-,CABEACH_WQX,15,Colilert 18 (Total),Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2786002,20-Jul-22,12:07:00 PM,PST,Sample-Routine,Enterococcus,-,10,MPN/100mL,-,-,-,CABEACH_WQX,3,Enterolert,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2786001,20-Jul-22,12:07:00 PM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2786000,20-Jul-22,12:07:00 PM,PST,Sample-Routine,Total Coliform,-,10,MPN/100mL,-,-,-,CABEACH_WQX,15,Colilert 18 (Total),Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2785888,12-Jul-22,11:59:00 AM,PST,Sample-Routine,Enterococcus,-,10,MPN/100mL,-,-,-,CABEACH_WQX,3,Enterolert,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2785887,12-Jul-22,11:59:00 AM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2785886,12-Jul-22,11:59:00 AM,PST,Sample-Routine,Total Coliform,-,10,MPN/100mL,-,-,-,CABEACH_WQX,15,Colilert 18 (Total),Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2777177,21-Jun-22,12:00:00 PM,PST,Sample-Routine,Enterococcus,-,10,MPN/100mL,-,-,-,CABEACH_WQX,3,Enterolert,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2777176,21-Jun-22,12:00:00 PM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2777175,21-Jun-22,12:00:00 PM,PST,Sample-Routine,Total Coliform,-,10,MPN/100mL,-,-,-,CABEACH_WQX,15,Colilert 18 (Total),Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2776716,14-Jun-22,11:43:00 AM,PST,Sample-Routine,Enterococcus,-,10,MPN/100mL,-,-,-,CABEACH_WQX,3,Enterolert,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2776715,14-Jun-22,11:43:00 AM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2776714,14-Jun-22,11:43:00 AM,PST,Sample-Routine,Total Coliform,-,10,MPN/100mL,-,-,-,CABEACH_WQX,15,Colilert 18 (Total),Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2774795,07-Jun-22,12:05:00 PM,PST,Sample-Routine,Enterococcus,-,10,MPN/100mL,-,-,-,CABEACH_WQX,3,Enterolert,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
CA011231,Thornhill Broome Beach,46000,46000,VENTURA,2774794,07-Jun-22,12:05:00 PM,PST,Sample-Routine,Escherichia coli,-,10,MPN/100mL,-,-,-,CABEACH_WQX,18,Colilert 18 E. coli,Water_Grab,Water_Grab,Miscellaneous (Other),-,-,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202209131253:FM,13-Sep-22,12:53:00 PM,PST,Field Msr/Obs,Salinity,-,19,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,09-13-2022,Minimum Reporting Level~0.1~ppth,44.6738,-124.0646
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202209131253:FM,13-Sep-22,12:53:00 PM,PST,Field Msr/Obs,"Temperature, water",-,17.1,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,09-13-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202209131253:FM,13-Sep-22,12:53:00 PM,PST,Field Msr/Obs,Enterococcus,-,20,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,09-14-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202208291355:FM,29-Aug-22,1:55:00 PM,PST,Field Msr/Obs,"Temperature, water",-,16.3,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,08-29-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202208291355:FM,29-Aug-22,1:55:00 PM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,08-30-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202208291355:FM,29-Aug-22,1:55:00 PM,PST,Field Msr/Obs,Salinity,-,29,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,08-29-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202208091307:FM,09-Aug-22,1:07:00 PM,PST,Field Msr/Obs,Salinity,-,28,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,08-09-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202208091307:FM,09-Aug-22,1:07:00 PM,PST,Field Msr/Obs,"Temperature, water",-,14.4,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,08-09-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202208091307:FM,09-Aug-22,1:07:00 PM,PST,Field Msr/Obs,Enterococcus,-,31,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,08-10-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202207121152:FM,12-Jul-22,11:52:00 AM,PST,Field Msr/Obs,"Temperature, water",-,13.8,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,07-12-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202207121152:FM,12-Jul-22,11:52:00 AM,PST,Field Msr/Obs,Salinity,-,31,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,07-12-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202207121152:FM,12-Jul-22,11:52:00 AM,PST,Field Msr/Obs,Enterococcus,-,10,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,07-13-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202206271319:FM,27-Jun-22,1:19:00 PM,PST,Field Msr/Obs,Salinity,-,7,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,06-27-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202206271319:FM,27-Jun-22,1:19:00 PM,PST,Field Msr/Obs,"Temperature, water",-,20.1,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,06-27-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202206271319:FM,27-Jun-22,1:19:00 PM,PST,Field Msr/Obs,Enterococcus,-,10,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,06-28-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202206141126:FM,14-Jun-22,11:26:00 AM,PST,Field Msr/Obs,Salinity,-,24,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,06-14-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202206141126:FM,14-Jun-22,11:26:00 AM,PST,Field Msr/Obs,"Temperature, water",-,14.4,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,06-14-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202206141126:FM,14-Jun-22,11:26:00 AM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,06-15-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202206010955:FM,01-Jun-22,9:55:00 AM,PST,Field Msr/Obs,Salinity,-,8,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,06-01-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202206010955:FM,01-Jun-22,9:55:00 AM,PST,Field Msr/Obs,Enterococcus,-,98,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,06-02-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202206010955:FM,01-Jun-22,9:55:00 AM,PST,Field Msr/Obs,"Temperature, water",-,13.3,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,06-01-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202205231402:FM,23-May-22,2:02:00 PM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,05-24-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202205231402:FM,23-May-22,2:02:00 PM,PST,Field Msr/Obs,"Temperature, water",-,16.4,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,05-23-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34727-ORDEQ,Agate Beach at mouth of Big Creek,LINCOLN,34727-ORDEQ:202205231402:FM,23-May-22,2:02:00 PM,PST,Field Msr/Obs,Salinity,-,10,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,05-23-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202209131306:FM,13-Sep-22,1:06:00 PM,PST,Field Msr/Obs,"Temperature, water",-,17.5,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,09-13-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202209131306:FM,13-Sep-22,1:06:00 PM,PST,Field Msr/Obs,Conductivity,-,95,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,09-13-2022,Minimum Reporting Level~1~umho/cm,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202209131306:FM,13-Sep-22,1:06:00 PM,PST,Field Msr/Obs,Salinity,-,-,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,09-13-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202209131306:FM,13-Sep-22,1:06:00 PM,PST,Field Msr/Obs,Enterococcus,-,86,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,09-14-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202208291424:FM,29-Aug-22,2:24:00 PM,PST,Field Msr/Obs,Conductivity,-,99,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,08-29-2022,Minimum Reporting Level~1~umho/cm,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202208291424:FM,29-Aug-22,2:24:00 PM,PST,Field Msr/Obs,Enterococcus,-,52,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,08-30-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202208291424:FM,29-Aug-22,2:24:00 PM,PST,Field Msr/Obs,"Temperature, water",-,17.8,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,08-29-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202208291424:FM,29-Aug-22,2:24:00 PM,PST,Field Msr/Obs,Salinity,-,-,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,08-29-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202208091342:FM,09-Aug-22,1:42:00 PM,PST,Field Msr/Obs,Conductivity,-,109,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,08-09-2022,Minimum Reporting Level~1~umho/cm,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202208091342:FM,09-Aug-22,1:42:00 PM,PST,Field Msr/Obs,Enterococcus,-,10,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,08-10-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202208091342:FM,09-Aug-22,1:42:00 PM,PST,Field Msr/Obs,"Temperature, water",-,17,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,08-09-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202208091342:FM,09-Aug-22,1:42:00 PM,PST,Field Msr/Obs,Salinity,-,0.1,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,08-09-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202207121200:FM,12-Jul-22,12:00:00 PM,PST,Field Msr/Obs,"Temperature, water",-,17.1,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,07-12-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202207121200:FM,12-Jul-22,12:00:00 PM,PST,Field Msr/Obs,Enterococcus,-,41,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,07-13-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202207121200:FM,12-Jul-22,12:00:00 PM,PST,Field Msr/Obs,Conductivity,-,113,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,07-12-2022,Minimum Reporting Level~1~umho/cm,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202207121200:FM,12-Jul-22,12:00:00 PM,PST,Field Msr/Obs,Salinity,-,0.1,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,07-12-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202206271337:FM,27-Jun-22,1:37:00 PM,PST,Field Msr/Obs,"Temperature, water",-,17.3,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,06-27-2022,Minimum Reporting Level~-10~deg C,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202206271337:FM,27-Jun-22,1:37:00 PM,PST,Field Msr/Obs,Enterococcus,-,10,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,06-28-2022,Minimum Reporting Level~10~MPN/100mL,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202206271337:FM,27-Jun-22,1:37:00 PM,PST,Field Msr/Obs,Conductivity,-,97,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,06-27-2022,Minimum Reporting Level~1~umho/cm,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202206271337:FM,27-Jun-22,1:37:00 PM,PST,Field Msr/Obs,Salinity,-,-,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,06-27-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202206141147:FM,14-Jun-22,11:47:00 AM,PST,Field Msr/Obs,Salinity,-,-,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,06-14-2022,Minimum Reporting Level~0.1~ppth,,
OR178544,AGATE BEACH STATE WAYSIDE,34726-ORDEQ,Big Creek at Agate Beach Wayside at footbridge,LINCOLN,34726-ORDEQ:202206141147:FM,14-Jun-22,11:47:00 AM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,06-15-2022,Minimum Reporting Level~10~MPN/100mL,,
